,Player,all-nba,Season,Age,G,GS,MP_per_game,FG,FGA,FG_Perc,3P,3PA,3P_Perc,2P,2PA,2P_Perc,eFG_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS_Perc,3PAr,FTr,ORB_Perc,DRB_Perc,TRB_Perc,AST_Perc,STL_Perc,BLK_Perc,TOV_Perc,USG_Perc,OWS,DWS,WS,WS_per_48,OBPM,DBPM,BPM,VORP
365,D.J. Mbenga,0,2005.0,25.0,26.333333333333332,0.6666666666666666,4.3999999999999995,0.43333333333333335,1.0333333333333332,0.425,0.0,0.0,0.0,0.43333333333333335,1.0333333333333332,0.428,0.425,0.2333333333333333,0.4000000000000001,0.7083333333333334,0.23333333333333336,0.5333333333333333,0.7666666666666666,0.09999999999999999,0.06666666666666667,0.36666666666666664,0.3,0.9333333333333332,1.1666666666666667,8.133333333333333,0.48300000000000004,0.005666666666666667,0.373,6.800000000000001,13.233333333333333,10.1,4.1000000000000005,1.1333333333333333,6.433333333333334,21.133333333333333,15.733333333333334,-0.06666666666666667,0.19999999999999998,0.19999999999999998,0.03933333333333333,-6.8,1.5,-5.3,-0.03333333333333333
366,Andre Iguodala,0,2005.0,22.0,80.0,80.0,36.9,4.433333333333334,9.366666666666667,0.48,0.6333333333333333,1.8666666666666665,0.3316666666666667,3.8000000000000003,7.466666666666666,0.5216666666666666,0.516,3.6666666666666665,4.733333333333333,0.7723333333333332,1.1666666666666667,4.566666666666666,5.766666666666667,3.9333333333333336,1.7666666666666666,0.4333333333333333,2.3333333333333335,2.5,13.166666666666666,15.466666666666669,0.58,0.21533333333333335,0.48266666666666663,3.7000000000000006,14.566666666666668,9.1,17.0,2.5,0.9,16.933333333333334,16.7,3.9,3.4,7.266666666666667,0.118,0.26666666666666666,1.2,1.4666666666666668,2.5666666666666664
367,Kris Humphries,0,2005.0,20.0,63.0,2.6666666666666665,11.4,1.4666666666666668,3.5666666666666664,0.4176666666666667,0.0,0.06666666666666667,0.111,1.4666666666666668,3.5,0.4216666666666667,0.419,0.7000000000000001,1.2666666666666666,0.5433333333333333,1.0999999999999999,1.7666666666666666,2.8333333333333335,0.46666666666666673,0.3333333333333333,0.3333333333333333,0.6,1.4333333333333336,3.633333333333333,11.1,0.447,0.015333333333333332,0.36633333333333334,11.5,19.133333333333336,15.266666666666666,7.1000000000000005,1.5666666666666667,2.1,12.699999999999998,19.099999999999998,-0.30000000000000004,0.7666666666666666,0.4666666666666666,0.035666666666666666,-3.266666666666667,-0.9,-4.1000000000000005,-0.39999999999999997
368,Dwight Howard,1,2005.0,20.0,82.0,81.66666666666667,35.43333333333334,5.466666666666666,9.866666666666667,0.5513333333333333,0.0,0.0,0.16666666666666666,5.466666666666666,9.833333333333334,0.5519999999999999,0.5513333333333333,4.166666666666667,6.8,0.6173333333333333,3.5,8.1,11.6,1.4333333333333333,0.8666666666666667,1.6666666666666667,2.8333333333333335,3.0666666666666664,15.133333333333335,19.2,0.585,0.0023333333333333335,0.684,12.033333333333331,26.766666666666666,19.566666666666666,7.033333333333334,1.3,3.6,17.8,20.233333333333334,3.966666666666667,4.566666666666666,8.533333333333333,0.1406666666666667,0.9666666666666668,0.30000000000000004,1.2666666666666666,2.466666666666667
369,Devin Harris,0,2005.0,22.0,70.66666666666667,28.0,21.400000000000002,3.0666666666666664,6.466666666666666,0.4633333333333333,0.3,0.9,0.2846666666666667,2.766666666666667,5.6000000000000005,0.4916666666666667,0.48933333333333334,2.2333333333333334,2.9666666666666663,0.7656666666666666,0.5,1.5666666666666664,2.0,3.0333333333333337,1.0333333333333332,0.3,1.4666666666666668,2.3333333333333335,8.6,16.03333333333333,0.5493333333333333,0.16466666666666666,0.4346666666666667,2.6333333333333333,8.200000000000001,5.5,22.933333333333334,2.733333333333333,1.0,15.966666666666669,19.866666666666667,2.3666666666666667,1.9666666666666668,4.3,0.13366666666666668,0.13333333333333336,1.4000000000000001,1.5,1.3333333333333333
370,Ben Gordon,0,2005.0,22.0,81.33333333333333,33.666666666666664,29.46666666666667,6.266666666666666,14.533333333333333,0.42933333333333334,1.8666666666666665,4.466666666666667,0.4176666666666667,4.3999999999999995,10.033333333333333,0.43366666666666664,0.49366666666666664,3.3333333333333335,4.033333333333333,0.838,0.5333333333333333,2.3000000000000003,2.8000000000000003,2.8666666666666667,0.7666666666666666,0.13333333333333333,2.533333333333333,2.9333333333333336,17.8,15.866666666666665,0.543,0.30833333333333335,0.27266666666666667,2.1999999999999997,8.766666666666667,5.5,17.900000000000002,1.4000000000000001,0.3666666666666667,13.366666666666667,28.666666666666668,2.4333333333333336,3.066666666666667,5.5,0.10733333333333332,1.4000000000000001,-0.2333333333333333,1.2,2.0
371,Chris Duhon,0,2005.0,23.0,78.0,47.0,26.666666666666668,2.5,6.5,0.38666666666666666,1.2,3.3666666666666667,0.35799999999999993,1.3333333333333333,3.1,0.4166666666666667,0.4803333333333333,1.0666666666666667,1.3333333333333333,0.767,0.3333333333333333,2.266666666666667,2.6,4.633333333333334,0.9333333333333332,0.03333333333333333,1.4666666666666668,2.1666666666666665,7.266666666666667,11.533333333333333,0.5126666666666666,0.5223333333333334,0.204,1.3666666666666665,9.533333333333333,5.5,26.46666666666667,1.8666666666666665,0.13333333333333333,17.2,14.300000000000002,1.8,2.9333333333333336,4.7,0.109,-1.0333333333333334,1.2333333333333334,0.20000000000000004,1.1333333333333335
372,Luol Deng,0,2005.0,20.0,73.66666666666667,61.0,32.733333333333334,6.0,12.566666666666665,0.4713333333333334,0.26666666666666666,1.0,0.22566666666666668,5.733333333333333,11.566666666666668,0.49066666666666664,0.48333333333333334,2.6999999999999997,3.5333333333333337,0.7560000000000001,1.6333333333333335,4.7,6.333333333333333,2.1999999999999997,0.9666666666666668,0.5333333333333333,1.7,1.7333333333333334,14.933333333333332,16.233333333333334,0.5243333333333333,0.08966666666666667,0.2783333333333333,5.766666666666667,16.133333333333333,11.0,12.1,1.5,1.3,11.0,21.666666666666668,2.8333333333333335,4.1,6.933333333333334,0.12733333333333333,0.9,1.0666666666666667,1.9333333333333333,2.533333333333333
373,Carlos Delfino,0,2005.0,23.0,60.0,2.0,14.233333333333334,1.5333333333333332,3.933333333333333,0.39233333333333337,0.39999999999999997,1.2666666666666666,0.3076666666666667,1.1333333333333335,2.6666666666666665,0.4306666666666667,0.44,0.7999999999999999,1.1333333333333333,0.6779999999999999,0.5333333333333333,1.7,2.2333333333333334,1.0,0.5333333333333333,0.16666666666666666,0.6666666666666666,1.3333333333333333,4.233333333333333,10.666666666666666,0.4763333333333333,0.31033333333333335,0.2916666666666667,4.533333333333333,13.966666666666667,9.266666666666667,11.066666666666668,2.0,1.0,13.266666666666666,17.233333333333334,0.2333333333333333,1.2333333333333334,1.4666666666666668,0.07200000000000001,-2.6999999999999997,0.8666666666666667,-1.8666666666666665,0.1333333333333333
374,Nick Collison,0,2005.0,25.0,76.66666666666667,29.0,22.633333333333336,3.1,6.033333333333334,0.5206666666666667,0.0,0.0,0.0,3.1,5.966666666666666,0.524,0.5206666666666667,1.3666666666666665,1.8333333333333333,0.7253333333333334,2.3,3.7999999999999994,6.099999999999999,0.8333333333333334,0.4333333333333333,0.6333333333333334,1.1666666666666667,3.266666666666667,7.566666666666666,14.4,0.5573333333333333,0.006333333333333333,0.311,12.299999999999999,20.133333333333336,16.233333333333334,5.8,1.0666666666666667,2.266666666666666,14.200000000000001,15.933333333333332,2.566666666666667,1.0333333333333334,3.5999999999999996,0.10100000000000002,-1.2666666666666668,-1.1666666666666667,-2.4333333333333336,-0.20000000000000004
375,Josh Childress,0,2005.0,22.0,69.66666666666667,22.333333333333332,32.3,4.1000000000000005,8.066666666666668,0.5086666666666667,0.3666666666666667,1.0,0.35400000000000004,3.733333333333333,7.066666666666666,0.5286666666666666,0.531,2.5,3.133333333333333,0.7946666666666666,2.1333333333333333,3.6333333333333333,5.8,2.0,1.0666666666666667,0.5333333333333333,1.4000000000000001,2.3000000000000003,11.033333333333333,15.733333333333334,0.585,0.12166666666666666,0.38800000000000007,7.766666666666667,13.933333333333335,10.733333333333334,10.200000000000001,1.7,1.2666666666666668,12.9,15.233333333333334,4.133333333333334,1.1333333333333333,5.266666666666667,0.11466666666666665,1.2,-0.43333333333333335,0.7666666666666666,1.5
376,Matt Bonner,0,2005.0,25.0,72.0,2.0,17.5,2.533333333333333,5.266666666666667,0.47600000000000003,0.7999999999999999,1.9666666666666668,0.409,1.7333333333333334,3.3333333333333335,0.5096666666666667,0.552,0.6666666666666666,0.8666666666666666,0.7763333333333332,1.1666666666666667,2.1,3.2999999999999994,0.5666666666666665,0.46666666666666673,0.26666666666666666,0.43333333333333335,2.2333333333333334,6.533333333333334,14.933333333333332,0.5733333333333334,0.37200000000000005,0.15866666666666665,8.633333333333335,14.766666666666666,11.666666666666666,5.3999999999999995,1.3999999999999997,1.1666666666666667,7.5,16.8,2.6333333333333333,0.8666666666666666,3.5,0.13566666666666669,0.7333333333333334,-0.6333333333333333,0.09999999999999999,0.7000000000000001
377,Andris Biedrins,0,2005.0,19.0,60.0,22.0,18.833333333333332,2.466666666666667,4.133333333333334,0.6046666666666666,0.0,0.0,0.0,2.466666666666667,4.133333333333334,0.607,0.6046666666666666,0.6666666666666666,1.4666666666666668,0.434,2.1666666666666665,3.633333333333333,5.8,0.6333333333333334,0.5,1.0666666666666667,0.7999999999999999,3.133333333333333,5.633333333333333,14.866666666666665,0.5876666666666667,0.004333333333333333,0.39633333333333337,12.5,21.099999999999998,16.666666666666668,4.733333333333333,1.3999999999999997,4.066666666666666,13.399999999999999,12.466666666666669,1.9333333333333333,1.7333333333333332,3.6,0.14233333333333334,-2.1666666666666665,0.9,-1.2,0.3666666666666667
378,Trevor Ariza,0,2005.0,20.0,64.66666666666667,9.666666666666666,19.066666666666666,2.4333333333333336,5.133333333333334,0.4643333333333333,0.0,0.13333333333333333,0.1436666666666667,2.4,5.0,0.4713333333333334,0.4663333333333333,1.5999999999999999,2.466666666666667,0.6403333333333333,1.4000000000000001,2.3333333333333335,3.733333333333333,1.1,0.9666666666666667,0.2333333333333333,1.1666666666666667,2.033333333333333,6.466666666666666,13.766666666666666,0.5126666666666667,0.024666666666666667,0.49000000000000005,8.933333333333334,14.800000000000002,11.866666666666667,9.5,2.733333333333333,1.0333333333333332,15.800000000000002,17.599999999999998,0.7333333333333334,1.3999999999999997,2.1333333333333333,0.08133333333333333,-0.8666666666666667,1.0,0.10000000000000009,0.6666666666666666
379,Tony Allen,0,2005.0,24.0,53.666666666666664,20.333333333333332,19.999999999999996,2.966666666666667,6.066666666666666,0.48666666666666664,0.20000000000000004,0.7000000000000001,0.3176666666666667,2.766666666666667,5.366666666666667,0.5093333333333333,0.5036666666666667,2.2333333333333334,2.9,0.7556666666666668,0.9333333333333335,2.0,2.9666666666666663,1.2666666666666666,1.1666666666666667,0.3666666666666667,1.5333333333333332,2.3666666666666667,8.366666666666667,14.866666666666667,0.5640000000000001,0.11033333333333334,0.4663333333333333,5.733333333333333,11.833333333333334,8.766666666666667,10.633333333333333,3.0,1.3333333333333333,16.8,19.933333333333334,0.8666666666666666,1.2333333333333334,2.1,0.09866666666666667,-1.0666666666666667,0.9666666666666668,-0.09999999999999994,0.4666666666666666
380,Mo Williams,0,2004.0,22.0,65.0,30.666666666666668,22.7,3.533333333333333,8.433333333333334,0.414,0.6333333333333334,1.7333333333333332,0.3203333333333333,2.9,6.733333333333333,0.4323333333333334,0.4463333333333333,1.4000000000000001,1.6333333333333335,0.8286666666666668,0.5,1.7333333333333332,2.3000000000000003,3.7999999999999994,0.7666666666666666,0.06666666666666667,1.7333333333333334,2.2666666666666666,9.1,12.833333333333334,0.48500000000000004,0.18899999999999997,0.19400000000000003,2.8333333333333335,9.033333333333333,5.8999999999999995,26.666666666666668,1.8333333333333333,0.3333333333333333,15.466666666666667,22.166666666666668,0.7999999999999999,0.8333333333333334,1.6333333333333335,0.04533333333333334,-0.9,-0.9666666666666668,-1.8666666666666665,0.20000000000000004
